date,score,content
2022년 6월 2일,5,배달요금으로 장난치는 가게들좀 단속해주세요.. 낮은순에 걸릴려고 0원~3000원 써놓고 70000원 이상 주문해야 배달요금 0원에 동네마다 1000 2000씩 추가요금을 받습니다 처음에는 그냥 알아서 확인하고 구분해서 시켰는데 이런집이 너무 많아졌어요 가게하나하나 들어가서 보기 힘듭니다 이런식으로 받을거라면 내 주소에 맞는 요금이 자동으로뜨도록 고쳐주세요 낮은순으로 보는게 의미가 없습니다
2019년 6월 13일,5,배달이 안될꺼면 애초에 안뜨게 만들던가 빠르게 확인하고 거절을 하던가 해야되는데 배달 된다고 뜨는 두곳에서 거리상의 이유로 다 거절당했고 기다리는 시간 또한 지체되서 짜증이 나네요. 애초에 배달 안될꺼면 결제 안되게 만들어야되지 않나요? 두번 거절 당한 덕에 이젠 다른곳에서 주문해도 배달 안올거 같아서 못쓰겠네요
2024년 8월 2일,5,"배달지연이 심하고, 그에 대한 대처가 굉장히 아쉽습니다. 주문한지 1시간 40분 뒤에 음식을 받을 수 있었는데, 음식이 다 불어 터져서 왔어요. 이 때문에 고객센터에 연락을 해도, 채팅상담을 해도 무엇하나 연결되는 곳이 없습니다. 고객센터에 전화를 하고 기다려도 일정 시간이 지나면 그쪽에서 끊어버리더라고요. 배민 원은 심지어 추가 금액을 받는 배달인데도 이러니 다시는 이용할 생각이 들지 않습니다."
2021년 3월 18일,5,처음에는 잘썼는데 가면 갈수록 별로네요. 주문시킨지 2시간이 넘었는데 먼거리도 아니고 가까운 거리인데 매장에서는 배달원이 늦는다고 하고 배달원은 저희쪽에서 주문한 음식이 아니라 다른 음식 주문했냐고 물어봐서 배달시작 시간 물어보니까 배달원분은 음식점에서 늦게줬다고하고 어쩌라는건지 모르겠네요. 주문한 입장에서 돈을 줘야하는건 맞지만 이건 좀 양심없지않나요. 별 1개도 아깝습니다. 앞으로 여기서 배달안하려고 합니다.
2020년 9월 14일,5,"메인에서 카테고리로 진입하면 텅 비어있거나 몇 안되는데, 검색하기로 찾으면 나오는 업체수가 상당히 많네요. 카테고리로 진입하면 배달 가능한 매장을 다 띄워주는게 아닌가요? 뭔가 범위가 엄청 좁게 설정되어있는 듯한 느낌입니다. 이 문제로 앱 내 문의하기 통해서 여러번 문의했는데, 최신버전 업뎃하라는 말같지도 않은 답변이 와서 여기다 적습니다."
2022년 8월 6일,5,배민 어플 잘 쓰고 있습니다^^ 쿠폰이랑 앱 편의성이 너무 좋아요 하지만 기능 하나만 추가되었으면 좋겠어요 가게 오픈 시간 순으로 가게들 순차적으로 표시되는 기능이요ㅠㅠㅠ 지금은 열린곳이 아직 없긴 한데 최대한 빨리 여는 가게를 찾아서 알림 설정해놓고 싶은데 하나하나 찾기가 힘드네용.. 아침 7시에 굶주린 배를 붙잡고 리뷰 씁니다...
2021년 10월 1일,5,"배달팁 낮은 순으로 정렬을 했을 때 대부분의 가게가 배달팁 0원부터 시작합니다. 하지만 막상 배달팁 정보를 보면 4~5만원 이상을 시켜야만 배달팁이 0원이고 실질적으로 3~6천원까지도 지불해야하는 가게가 많습니다. 이 자체로는 불만이 없으나 이런 가게들이 '배달팁 낮은 순'위 정렬에서 최상단으로 올라오는 것이 문제입니다. 실질적으로 배달팁이 낮은 가게들 (0원~1500원)은 썸네일 상으로는 찾기가 어려워 아래로 계속 스크롤을 해야만 찾을 수 있습니다. 높은 주문 가격에 배달팁 0원을 책정하는 것이 요새 가게들이 상단에 노출될 수 있는 편법인 것 같은데 이로 인해 소비자도 불편하고 실제로 낮은 배달팁을 제공하는 판매자도 매우 손해를 보는 시스템입니다. 가게의 평균 배달팁을 보여주든지, '0원~'으로만 표기하지말고 최대 배달팁까지도 표기가 되는 방향으로 앱 수정이 되었으면 합니다."
2025년 11월 15일,5,배달 기사가 배달을 잘못하고 그것마저 고객이 피해를 받아야되고 예정시간이나 그런거 한번도 지켜진적도 없고 배달기사 갑질에 대기예정시간 1시간 초과는 기본 기사가 다른집도 메뉴는 비슷하다고 그냥 갖다두고 영수증 떼서 줬는데 그걸 먹어서 모를거라 생각하고 고객을 기만하네요 근대 배민측에선 3천원 쿠폰받고 입닫으라고 하고 이런적이 한두번도 아니고 이번으로 다섯번짼데 그냥 배민은 두번다시 이용안할것 같네요 ㅎㅎ 주변에도 배민 지우라고 해야지 쓸 이유가 없네요 시간낭비 돈낭비 감정낭비 배민 어플 비추
2025년 11월 16일,5,많이는 아니더라도 한주에 두세번 시키는데 왜 멋대로 리뷰를 지우는지? 음식이조리되고 40분이나 늦어서 다식고 맛없는음식먹어서 별점 3개준걸 왜 니네 맘대로 지우고 통보하냐 내가 그지냐 천원짜리 쿠폰하나 던져주고? 그거없으면 내가 못시켜먹냐? 내가 환불을해달라고했냐 음식을다시 달라고했냐 어휴 등신들
2025년 11월 16일,5,가족계정 취소 안내가 없어서 추가인원 없어진지도몰랐고..왜 없어진지도 몰랐음.. 음식 장바구니 담으면 수량 표시가 다시 1에서 0으로 바뀌어서 결제창 갔다가 확인하며 다시 주문서로 이동해야함.또한 중복 담기를 유발하는거같음..많이 주문시킬땐 헷갈림
2025년 12월 4일,5,걍 그냥 만든사람이 생각이 없음. 주문취소를 상담사 연결을 통해서만 가능함 근데 상담량이 많아서 연결이 안됨 주문취소 못함 최소한의 생각이 없나? 이렇게 리뷰 남겨도 형식적인 ai답장만 옴. 요기요한테 밀리는 이유를 알겠다.
2025년 12월 7일,5,늦게와도 되니까 라이더 배정되고나서 음식 조리해주는 옵션이 생겼으면 좋겠네요 요즘 라이더가 부족한지 매번 조리완료 됐는데도 불구하고 30~50분 뒤 라이더가 배정되거나 1시간이 지나도 배정이 끝까지 안되는 경우가 너무 많이 발생합니다 그럼 음식이 다 식어버려 주문취소를 해야되는데 식당도 손해고 주문한 손님도 시간 1시간 넘게 통채로 날려먹고 이게 뭐하는 짓인가요?
2025년 12월 4일,5,배민은 한집배달이나 제대로 관리좀하세요. 2번시키면 1번은 다른집까지 배달하고오는 놈이 걸리는데 한집배달로 돈은 왜더받는겁니까? 저번에 문의해보니까 한집배달인데도 여러집 배달해도 아무런 패널티도 없다는데 무슨생각으로 아무관리도 안하는지 모르겠네요. 한두번도아니고 불쾌해서 다른앱으로 갈아타렵니다.
2025년 12월 5일,5,"지금 일시적인 연결 오류라는 말만 계속뜨고 이용할 수 없음. 와이파이, 모바일데이터는 멀쩡하고 폰도 껐다 켰지만 앱 문제이니 빠른 개선이 필요해 보임"
2025년 12월 7일,5,가게에서 주문 수락후 조리중 가게측에서 주문 취소 요청온걸 간단한 메뉴가 아닌 실시간상담으로 해야하고 그마저도 20분째 응답없음으로 대기중. 이회사는 더이상 혁신하는 회사는 아니고 고객 불편에 회사 편의주의로 안주하는 회사인듯. 독일회사니까 어쩔수 없는건지.
2025년 12월 3일,5,한집배달을 해도 배차가 안돼서 1시간 이상 걸리고 ㅋㅋ..참....모든 음식이 너무 식고 불어서 맛이없어요 못먹겠음. 배민커넥트보면 아직도 그런거같아서 그냥 이용 안할래요..배달 시키는 의미가 없음
2025년 11월 25일,5,요즘따라 조리가 완료돼도 라이더 배정이 안돼서 식은 음식을 먹게되는 경우가 있습니다. 배달료도 적은 금액이 아닌데 제가 왜 제 돈 내고 피해를 봐야하는지 모르겠네요. 아쉬운 부분들이 많아지고있어요.
2025년 12월 4일,5,1점 주기도 아깝다. 왜 배민이 점점 망하는지 알겠네. 뭔 배달 기사 안잡힌다고 2시간이 넘도록 오지도 않냐. 고객센터는 사람 많다고 전화를 30분 넘게 안받고. 내가 여기서 다신 주문하나봐라. 쿠팡으로 넘어간다
2025년 11월 15일,5,로그인이 되지않아요 폰바꾸고 원래 사용하던 계정연결하는데 내개인 정보가 맞지않다고 연결할수없다고 계속떠요.. 이러지도 저러지도 못하고 고객센터도 로그인을 해야 할수있고 짜증이..해결좀해주세요ㅠ
2025년 11월 21일,5,리뷰이벤트참여해서 리뷰작성하려그랬더니 연결이 불안정합니다만 30분째... 폰이상인가봤더니 배민앱만 문제내요. 사진추가안하고 올렸더니 되네요. 사진올렸더니 연결불안정합니다만 뜨네요
2025년 11월 22일,5,리뷰 게시 중단 요청은 진짜 수정하셔야할듯요.. 전혀 비방이 없는데 막무가네로 별점 낮으면 게시중단 악용하는 가게들이 잇는데요 기능자체가 그냥 바로 게시중단이 되던데 왜 회사에서 리뷰검토도없이 바로 내려가게 하신건지ㅜ이해가 안갑니다.. 이의재기를 해도 30일가량 내려가있고 이게 리뷰조작이랑 다를게 뭡니까? 너무 화가나고 악용한 음식점에게 따로 제제할수잇는 것도 없고..
2025년 11월 24일,5,리뷰를 원래 아예 안 쓰는데 하다하다 너무해서 리뷰 씁니다 배달이 많이 느림 라이더가 아예 잡히지 않는 수준이라 만들어진지 40분만에 출발하는데 도착하니깐 다 식어있고 돈 버린수준입니다. 어떻게 배상받는지도 없고 답도 없습니다
2025년 11월 20일,5,다 좋은데 가게 차단 기능도 부탁드리겠습니다. 양아치놈들이 자영업하면서 사가지 없게 장사하는데 배민에 등록이야 할 수 있겠지만 적어도 제 어플에서까지 보고 싶지는 않습니다
2025년 11월 27일,5,"조리완료 된지 한참이 지나도 라이더가 안잡혀서 항상 음식 다 식어서 받아요. 열받아서 이제 쿠팡이츠만 씁니다. 저도 라이더를 가끔 한번씩 하는 입장에서 라이더는 콜안줘서 대기하는 라이더가 얼마나 많은데, 미션이나 리워드 같은 제도 도입해놓고 그거 제대로 돈도 못벌게 콜도 안주면서 배달시킨 손님은 한참 기다리고 음식 다식어서 먹게 합니까? 리워드 등급이 낮거나 미션 없는 라이더들만 굴려서 인건비 싸게 해먹을려고 하는건가요? 가게 업주한테는 수수료 다 떼가면서? 이게 대체 누굴 위한 시스템인가요? 주문한 고객,가게 업주,라이더 모두가 손해보고 배민만 돈 벌어갈려고 만든 시스템인가요?"
2025년 10월 28일,5,"배민클럽 가입하고 많이 시켜먹고 있으나, 최근 예정된 시간보다 20분 정도 배달 지연은 당연하고, 가끔은 기대했던 음식이 아닐 정도로 늦게오면, 가게 측 실수가 아닌 라이더 배정이 안되서 그렀다고... 음식값 지불했으나 먹기 싫은 음식 받은 적이 있어도 1년 더 이용 부모님 댁 벨 요청하였으나, 라이더들이 요청사항 무시하고 음식놓고가서 식은 음식 받은 것은 기본.... 요청사항 상관없이 그냥 빠르게 문앞에 두고 가는 것이 일반화되었는데, 다른 집 (부모님, 할아버지) 음식시켜줄때는 겁나 민망함은 내 몫 오늘도 처음 뜬 시간보다 30분은 늦게 도착했는데, 10분 정도는 이해하는데 그냥 너무 큰 배달문화 형성된 상황에서 역량이 안되는 것 같은 느낌에 비용은 점점 늘어나고, 자영업자도 수수료 늘어나고 ... 앞으로는 그냥 포장해먹겠습니다. 요청사항은 벨이나 직접 받기인데, 사진을 보내는 것은 주문자가 늘 핸드폰을 보고있어야되는 불편? 시도조차 안하고 그냥 문자만 보내는 라이더가 많다는"
2025년 10월 31일,5,"집에서 배달음식 주문하려고 켰는데 배달 가능한 음식점이 전혀 안뜹니다. 그래서 도시로 이사를 했더니 배달 가능한 곳이 뜹니다. 시골 사람에게 좋은 앱은 아닌것 같습니다. 배달음식 먹으려고 이사까지 해야는건 정상이 아니죠. 이 앱은 분명 대다수의 사람에겐 아주 좋은 어플이지만, 얼마전 저한테 10000원 할인 쿠폰이 지급되었다며 앱을 켜게 해놓고는 정작 음식점이 하나도 뜨지 않았던 경험은 매우 불쾌했습니다. 이런식의 소비자 기만은 좋지 않습니다. 보편적으로 누릴 수 있어야 혜택인것이지, 마치 전국 어디든 될것 처럼 말해놓고 산간오지같은 극지도 아닌 평범한 농촌에서는 사용할 수 없다면 이건 사기입니다."
2025년 11월 3일,5,배민은 망해야 할 것 같아요 계산된 배달시간보다 훨씬 초과되어서 배달 되는 경우가 너무 많습니다. 음식점에 전화해보면 음식은 다 완성이 되었는데 배달원이 없다고 하네요. 이런 플랫폼을 만든 배민의 책임이죠. 소비자는 늦어도 30분안에 도착한다는 말만 믿고 주문했는데 거의 두시간 만에 배달이 되면 이건 다 배민 책임이죠
2025년 11월 28일,5,배민쇼핑이 편리해서 애용중인데 글자 크기가 너무 작아 잘 보이지 않아 불편하네요. 글자를 확대할 수 있는 기능이 있으면 좋겠습니다.
